region_id,region_name,county_name,municipality_name,municipality_type,state_name,state_abbr
16896,Town of New Castle,Rockingham,New Castle,Town,New Hampshire,NH
16897,Town of New Durham,Strafford,New Durham,Town,New Hampshire,NH
16898,Town of New Hampton,Belknap,New Hampton,Town,New Hampshire,NH
16899,Town of New Ipswich,Hillsborough,New Ipswich,Town,New Hampshire,NH
16900,Town of New London,Merrimack,New London,Town,New Hampshire,NH
16901,Town of Newbury,Merrimack,Newbury,Town,New Hampshire,NH
16902,Town of Newfields,Rockingham,Newfields,Town,New Hampshire,NH
16903,Town of Newington,Strafford,Newington,Town,New Hampshire,NH
16904,Town of Newmarket,Rockingham,Newmarket,Town,New Hampshire,NH
16905,Town of Newport,Sullivan,Newport,Town,New Hampshire,NH
16906,Town of Newton,Rockingham,Newton,Town,New Hampshire,NH
16907,Town of North Hampton,Rockingham,North Hampton,Town,New Hampshire,NH
16908,Town of Northfield,Belknap,Northfield,Town,New Hampshire,NH
16909,Town of Northumberland,Coos,Northumberland,Town,New Hampshire,NH
16910,Town of Northwood,Rockingham,Northwood,Town,New Hampshire,NH
16911,Town of Nottingham,Rockingham,Nottingham,Town,New Hampshire,NH
16912,Town of Orange,Grafton,Orange,Town,New Hampshire,NH
16913,Town of Orford,Grafton,Orford,Town,New Hampshire,NH
16914,Town of Ossipee,Carroll,Ossipee,Town,New Hampshire,NH
16915,Town of Pelham,Hillsborough,Pelham,Town,New Hampshire,NH
16916,Town of Pembroke,Merrimack,Pembroke,Town,New Hampshire,NH
16917,Town of Peterborough,Hillsborough,Peterborough,Town,New Hampshire,NH
16918,Town of Piermont,Grafton,Piermont,Town,New Hampshire,NH
16919,Town of Pittsburg,Coos,Pittsburg,Town,New Hampshire,NH
16920,Town of Pittsfield,Merrimack,Pittsfield,Town,New Hampshire,NH
16921,Town of Plainfield,Sullivan,Plainfield,Town,New Hampshire,NH
16922,Town of Plaistow,Rockingham,Plaistow,Town,New Hampshire,NH
16923,Town of Plymouth,Grafton,Plymouth,Town,New Hampshire,NH
16924,Town of Randolph,Coos,Randolph,Town,New Hampshire,NH
16925,Town of Raymond,Rockingham,Raymond,Town,New Hampshire,NH
16926,Town of Richmond,Cheshire,Richmond,Town,New Hampshire,NH
16927,Town of Rindge,Cheshire,Rindge,Town,New Hampshire,NH
16928,Town of Rollinsford,Strafford,Rollinsford,Town,New Hampshire,NH
16929,Town of Roxbury,Cheshire,Roxbury,Town,New Hampshire,NH
16930,Town of Rumney,Grafton,Rumney,Town,New Hampshire,NH
16931,Town of Rye,Rockingham,Rye,Town,New Hampshire,NH
16932,Town of Salem,Rockingham,Salem,Town,New Hampshire,NH
16933,Town of Salisbury,Merrimack,Salisbury,Town,New Hampshire,NH
16934,Town of Sanbornton,Belknap,Sanbornton,Town,New Hampshire,NH
16935,Town of Sandown,Rockingham,Sandown,Town,New Hampshire,NH
16936,Town of Sandwich,Carroll,Sandwich,Town,New Hampshire,NH
16937,Town of Seabrook,Rockingham,Seabrook,Town,New Hampshire,NH
16938,Town of Sharon,Hillsborough,Sharon,Town,New Hampshire,NH
16939,Town of Shelburne,Coos,Shelburne,Town,New Hampshire,NH
16940,Town of South Hampton,Rockingham,South Hampton,Town,New Hampshire,NH
16941,Town of Springfield,Sullivan,Springfield,Town,New Hampshire,NH
16942,Town of Stark,Coos,Stark,Town,New Hampshire,NH
16943,Town of Stewartstown,Coos,Stewartstown,Town,New Hampshire,NH
16944,Town of Stoddard,Cheshire,Stoddard,Town,New Hampshire,NH
16945,Town of Strafford,Strafford,Strafford,Town,New Hampshire,NH
16946,Town of Stratford,Coos,Stratford,Town,New Hampshire,NH
16947,Town of Stratham,Rockingham,Stratham,Town,New Hampshire,NH
16948,Town of Sugar Hill,Grafton,Sugar Hill,Town,New Hampshire,NH
16949,Town of Sullivan,Cheshire,Sullivan,Town,New Hampshire,NH
16950,Town of Sunapee,Sullivan,Sunapee,Town,New Hampshire,NH
16951,Town of Surry,Cheshire,Surry,Town,New Hampshire,NH
16952,Town of Sutton,Merrimack,Sutton,Town,New Hampshire,NH
16953,Town of Swanzey,Cheshire,Swanzey,Town,New Hampshire,NH
16954,Town of Tamworth,Carroll,Tamworth,Town,New Hampshire,NH
16955,Town of Temple,Hillsborough,Temple,Town,New Hampshire,NH
16956,Town of Thornton,Grafton,Thornton,Town,New Hampshire,NH
16957,Town of Tilton,Belknap,Tilton,Town,New Hampshire,NH
16958,Town of Troy,Cheshire,Troy,Town,New Hampshire,NH
16959,Town of Tuftonboro,Carroll,Tuftonboro,Town,New Hampshire,NH
16960,Town of Unity,Sullivan,Unity,Town,New Hampshire,NH
16961,Town of Wakefield,Carroll,Wakefield,Town,New Hampshire,NH
16962,Town of Walpole,Cheshire,Walpole,Town,New Hampshire,NH
16963,Town of Warner,Grafton,Warner,Town,New Hampshire,NH
16964,Town of Warren,Grafton,Warren,Town,New Hampshire,NH
16965,Town of Washington,Sullivan,Washington,Town,New Hampshire,NH
16966,Town of Waterville Valley,Grafton,Waterville Valley,Town,New Hampshire,NH
16967,Town of Weare,Hillsborough,Weare,Town,New Hampshire,NH
16968,Town of Webster,Merrimack,Webster,Town,New Hampshire,NH
16969,Town of Wentworth,Grafton,Wentworth,Town,New Hampshire,NH
16970,Town of Westmoreland,Cheshire,Westmoreland,Town,New Hampshire,NH
16971,Town of Whitefield,Coos,Whitefield,Town,New Hampshire,NH
16972,Town of Wilmot,Merrimack,Wilmot,Town,New Hampshire,NH
16973,Town of Wilton,Hillsborough,Wilton,Town,New Hampshire,NH
16974,Town of Winchester,Cheshire,Winchester,Town,New Hampshire,NH
16975,Town of Windham,Rockingham,Windham,Town,New Hampshire,NH
16976,Town of Windsor,,Windsor,Town,New Hampshire,NH
16977,Town of Wolfeboro,Carroll,Wolfeboro,Town,New Hampshire,NH
16978,Town of Woodstock,Grafton,Woodstock,Town,New Hampshire,NH
17099,Abbot,Piscataguis,Abbot,Town,Maine,ME
17100,Acton,York,Acton,Town,Maine,ME
17101,Addison,Washington,Addison,Town,Maine,ME
17102,Albany Township,Oxford,Albany,Township,Maine,ME
17103,Albion,Kennebec,Albion,Town,Maine,ME
17104,Alexander,Washington,Alexander,Town,Maine,ME
17105,Alfred,York,Alfred,Town,Maine,ME
17106,Allagash,Aroostook,Allagash,Town,Maine,ME
17107,Alna,Lincoln,Alna,Town,Maine,ME
17108,Alton,Penobscot,Alton,Town,Maine,ME
17109,Amherst,Hancock,Amherst,Town,Maine,ME
17110,Andover,Oxford,Andover,Town,Maine,ME
17111,Anson,Somerset,Anson,Town,Maine,ME
17112,Appleton,Knox,Appleton,Town,Maine,ME
17113,Arrowsic,Sagadahoc,Arrowsic,Town,Maine,ME
17114,Arundel,York,Arundel,Town,Maine,ME
17115,Ashland,Aroostook,Ashland,Town,Maine,ME
17116,Athens,Somerset,Athens,Town,Maine,ME
17117,Atkinson,Piscataguis,Atkinson,Town,Maine,ME
17118,Auburn,Androscroggin,Auburn,Town,Maine,ME
17119,Augusta,Kennebec,Augusta,Town,Maine,ME
17120,Aurora,Hancock,Aurora,Town,Maine,ME
17121,Avon,Franklin,Avon,Town,Maine,ME
17122,Baileyville,Washington,Baileyville,Town,Maine,ME
17123,Baldwin,Cumberland,Baldwin,Town,Maine,ME
17124,Bancroft,Aroostook,Bancroft,Town,Maine,ME
17125,Bangor,Penobscot,Bangor,Town,Maine,ME
17126,Bar Harbor,Hancock,Bar Harbor,Town,Maine,ME
17127,Baring Plantation,Washington,Baring,Plantation,Maine,ME
17128,Bath,Sagadahoc,Bath,Town,Maine,ME
17129,Beals,Washington,Beals,Town,Maine,ME
17130,Beaver Cove,Piscataguis,Beaver Cove,Town,Maine,ME
17131,Beddington,Washington,Beddington,Town,Maine,ME
17132,Belfast,Waldo,Belfast,Town,Maine,ME
17133,Belgrade,Kennebec,Belgrade,Town,Maine,ME
17134,Belmont,Waldo,Belmont,Town,Maine,ME
17135,Benedicta Township,Aroostook,Benedicta,Township,Maine,ME
17136,Benton,Kennebec,Benton,Town,Maine,ME
17137,Berwick,York,Berwick,Town,Maine,ME
17138,Bethel,Oxford,Bethel,Town,Maine,ME
17139,Biddeford,York,Biddeford,Town,Maine,ME
17140,Bingham,Somerset,Bingham,Town,Maine,ME
17141,Blaine,Aroostook,Blaine,Town,Maine,ME
17142,Blue Hill,Hancock,Blue Hill,Town,Maine,ME
17143,Boothbay,Lincoln,Boothbay,Town,Maine,ME
17144,Boothbay Harbor,Lincoln,Boothbay Harbor,Town,Maine,ME
17145,Bowdoinham,Sagadahoc,Bowdoinham,Town,Maine,ME
17146,Bowerbank,Piscataguis,Bowerbank,Town,Maine,ME
17147,Bradford,Penobscot,Bradford,Town,Maine,ME
17148,Bradley,Penobscot,Bradley,Town,Maine,ME
17149,Bremen,Lincoln,Bremen,Town,Maine,ME
17150,Brewer,Penobscot,Brewer,Town,Maine,ME
17151,Bridgewater,Aroostook,Bridgewater,Town,Maine,ME
17152,Bridgton,Cumberland,Bridgton,Town,Maine,ME
17153,Bristol,Lincoln,Bristol,Town,Maine,ME
17154,Brooklin,Hancock,Brooklin,Town,Maine,ME
17155,Brooks,Waldo,Brooks,Town,Maine,ME
17156,Brooksville,Hancock,Brooksville,Town,Maine,ME
17157,Brookton Township,Washington,Brookton,Township,Maine,ME
17158,Brownfield,Oxford,Brownfield,Town,Maine,ME
17159,Brownville,Piscataguis,Brownville,Town,Maine,ME
17160,Brunswick,Cumberland,Brunswick,Town,Maine,ME
17161,Buckfield,Oxford,Buckfield,Town,Maine,ME
17162,Bucksport,Hancock,Bucksport,Town,Maine,ME
17163,Burlington,Penobscot,Burlington,Town,Maine,ME
17164,Burnham,Waldo,Burnham,Town,Maine,ME
17165,Buxton,York,Buxton,Town,Maine,ME
17166,Byron,Oxford,Byron,Town,Maine,ME
17167,Calais,Washington,Calais,Town,Maine,ME
17168,Cambridge,Somerset,Cambridge,Town,Maine,ME
17169,Camden,Knox,Camden,Town,Maine,ME
17170,Canaan,Somerset,Canaan,Town,Maine,ME
17171,Cape Elizabeth,Cumberland,Cape Elizabeth,Town,Maine,ME
17172,Caratunk,Somerset,Caratunk,Town,Maine,ME
17173,Caribou,Aroostook,Caribou,Town,Maine,ME
17174,Carmel,Penobscot,Carmel,Town,Maine,ME
17175,Carrabassett Valley,Franklin,Carrabassett Valley,Town,Maine,ME
17176,Carthage,Oxford,Carthage,Town,Maine,ME
17177,Cary Plantation,Aroostook,Cary,Plantation,Maine,ME
17178,Casco,Cumberland,Casco,Town,Maine,ME
17179,Castine,Hancock,Castine,Town,Maine,ME
17180,Castle Hill,Aroostook,Castle Hill,Town,Maine,ME
17181,Caswell,Aroostook,Caswell,Town,Maine,ME
17182,Chapman,Aroostook,Chapman,Town,Maine,ME
17183,Charleston,Penobscot,Charleston,Town,Maine,ME
17184,Charlotte,Washington,Charlotte,Town,Maine,ME
17185,Chebeague Island,Cumberland,Chebeague Island,Town,Maine,ME
17186,Chelsea,Kennebec,Chelsea,Town,Maine,ME
17187,Cherryfield,Washington,Cherryfield,Town,Maine,ME
17188,Chester,Penobscot,Chester,Town,Maine,ME
17189,Chesterville,Franklin,Chesterville,Town,Maine,ME
17190,China,Kennebec,China,Town,Maine,ME
17191,Clifton,Penobscot,Clifton,Town,Maine,ME
17192,Clinton,Kennebec,Clinton,Town,Maine,ME
17193,Codyville Plantation,Washington,Codyville,Plantation,Maine,ME
17194,Columbia,Washington,Columbia,Town,Maine,ME
17195,Columbia Falls,Washington,Columbia Falls,Town,Maine,ME
17196,Connor Township,Aroostook,Connor,Township,Maine,ME
17197,Cooper,Washington,Cooper,Town,Maine,ME
17198,Coplin Plantation,Franklin,Coplin,Plantation,Maine,ME
17199,Corinna,Penobscot,Corinna,Town,Maine,ME
17200,Corinth,Penobscot,Corinth,Town,Maine,ME
17201,Cornish,York,Cornish,Town,Maine,ME
17202,Cornville,Somerset,Cornville,Town,Maine,ME
17203,Cranberry Isles,Hancock,Cranberry Isles,Town,Maine,ME
17204,Crawford,Washington,Crawford,Town,Maine,ME
17205,Cross Lake Township ,Aroostook,Cross Lake,Township,Maine,ME
17206,Crystal,Aroostook,Crystal,Town,Maine,ME
17207,Cumberland,Cumberland,Cumberland,Town,Maine,ME
17208,Cushing,Cushing,Cushing,Town,Maine,ME
17209,Cutler,Washington,Cutler,Town,Maine,ME
17210,Cyr Plantation,Aroostook,Cyr,Plantation,Maine,ME
17211,Danforth,Washington,Danforth,Town,Maine,ME
17212,Dayton,York,Dayton,Town,Maine,ME
17213,Deblois,Washington,Deblois,Town,Maine,ME
17214,Dedham,Hancock,Dedham,Town,Maine,ME
17215,Deer Isle,Hancock,Deer Isle,Town,Maine,ME
17216,Denmark,Oxford,Denmark,Town,Maine,ME
17217,Dennistown Plantation,Somerset,Dennistown,Plantation,Maine,ME
17218,Dennysville,Washington,Dennysville,Town,Maine,ME
17219,Dexter,Penobscot,Dexter,Town,Maine,ME
17220,Dixfield,Oxford,Dixfield,Town,Maine,ME
17221,Dixmont,Penobscot,Dixmont,Town,Maine,ME
17222,Dover-Foxcroft,Piscataguis,Dover-Foxcroft,Town,Maine,ME
17223,Dresden,Lincoln,Dresden,Town,Maine,ME
17224,Drew Plantation,Aroostook,Drew,Plantation,Maine,ME
17225,Durham,Androscroggin,Durham,Town,Maine,ME
17226,Dyer Brook,Aroostook,Dyer Brook,Town,Maine,ME
17227,Eagle Lake,Aroostook,Eagle Lake,Town,Maine,ME
17228,East Machias,Washington,East Machias,Town,Maine,ME
17229,East Millinocket,Penobscot,East Millinocket,Town,Maine,ME
17230,Eastbrook,HANCOCK,Eastbrook,Town,Maine,ME
17231,Easton,Aroostook,Easton,Town,Maine,ME
17232,Eastport,Washington,Eastport,Town,Maine,ME
17233,Eddington,Penobscot,Eddington,Town,Maine,ME
17234,Edgecomb,Lincoln,Edgecomb,Town,Maine,ME
17235,Edinburg,Penobscot,Edinburg,Town,Maine,ME
17236,Edmunds Township,Washington,Edmunds,Township,Maine,ME
17237,Eliot,York,Eliot,Town,Maine,ME
17238,Ellsworth,Hancok,Ellsworth,Town,Maine,ME
17239,Embden,Somerset,Embden,Town,Maine,ME
17240,Enfield,Penobscot,Enfield,Town,Maine,ME
17241,Etna,Penobscot,Etna,Town,Maine,ME
17242,Eustis,Franklin,Eustis,Town,Maine,ME
17243,Exeter,Penobscot,Exeter,Town,Maine,ME
17244,Fairfield,Kennebec,Fairfield,Town,Maine,ME
17245,Falmouth,Cumberland,Falmouth,Town,Maine,ME
17246,Farmingdale,Kennebec,Farmingdale,Town,Maine,ME
17247,Farmington,Franklin,Farmington,Town,Maine,ME
17248,Fayette,Kennebec,Fayette,Town,Maine,ME
17249,Fort Fairfield,Aroostook,Fort Fairfield,Town,Maine,ME
17250,Fort Kent,Aroostook,Fort Kent,Town,Maine,ME
17251,Frankfort,Waldo,Frankfort,Town,Maine,ME
17252,Franklin,Hancock,Franklin,Town,Maine,ME
17253,Freedom,Waldo,Freedom,Town,Maine,ME
17254,Freeport,CUMBERLAND,Freeport,Town,Maine,ME
17255,Frenchboro,Hancock,Frenchboro,Town,Maine,ME
17256,Frenchville,Aroostook,Frenchville,Town,Maine,ME
17257,Friendship,Knox,Friendship,Town,Maine,ME
17258,Frye Island,Cumberland,Frye Island,Town,Maine,ME
17259,Fryeburg,Oxford,Fryeburg,Town,Maine,ME
17260,Gardiner,Kennebec,Gardiner,Town,Maine,ME
17261,Garland,Penobscot,Garland,Town,Maine,ME
17262,Georgetown,Sagadahoc,Georgetown,Town,Maine,ME
17263,Gilead,Oxford,Gilead,Town,Maine,ME
17264,Glenburn,Penobscot,Glenburn,Town,Maine,ME
17265,Glenwood Plantation,Aroostook,Glenwood,Plantation,Maine,ME
17266,Gorham,Cumberland,Gorham,Town,Maine,ME
17267,Gouldsboro,HancocK,Gouldsboro,Town,Maine,ME
17268,Grand Lake Stream Plantation,Washington,Grand Lake Stream,Plantation,Maine,ME
17269,Gray,Cumberland,Gray,Town,Maine,ME
17270,Great Pond,Hancock,Great Pond,Town,Maine,ME
17271,Greenbush,Penobscot,Greenbush,Town,Maine,ME
17272,Greene,Androscroggin,Greene,Town,Maine,ME
17273,Greenville,Piscataguis,Greenville,Town,Maine,ME
17274,Greenwood,Oxford,Greenwood,Town,Maine,ME
17275,Guilford,Piscataguis,Guilford,Town,Maine,ME
17276,Hallowell,Kennebec,Hallowell,Town,Maine,ME
17277,Hampden,Penobscot,Hampden,Town,Maine,ME
17278,Hancock,Hancock,Hancock,Town,Maine,ME
17279,Hanover,Oxford,Hanover,Town,Maine,ME
17280,Harmony,Somerset,Harmony,Town,Maine,ME
17281,Harpswell,Cumberland,Harpswell,Town,Maine,ME
17282,Harrington,Washington,Harrington,Town,Maine,ME
17283,Harrison,Cumberland,Harrison,Town,Maine,ME
17284,Hartford,Oxford,Hartford,Town,Maine,ME
17285,Hartland,Somerset,Hartland,Town,Maine,ME
17286,Haynesville,Aroostook,Haynesville,Town,Maine,ME
17287,Hebron,Oxford,Hebron,Town,Maine,ME
17288,Hermon,Penobscot,Hermon,Town,Maine,ME
17289,Hersey,Aroostook,Hersey,Town,Maine,ME
17290,Hiram,Oxford,Hiram,Town,Maine,ME
17291,Hodgdon,Aroostook,Hodgdon,Town,Maine,ME
17292,Holden,Penobscot,Holden,Town,Maine,ME
17293,Hollis,York,Hollis,Town,Maine,ME
17294,Hope,Knox,Hope,Town,Maine,ME
17295,Houlton,Aroostook,Houlton,Town,Maine,ME
17296,Howland,Penobscot,Howland,Town,Maine,ME
17297,Hudson,Penobscot,Hudson,Town,Maine,ME
17298,Industry,Franklin,Industry,Town,Maine,ME
17299,Island Falls,Aroostook,Island Falls,Town,Maine,ME
17300,Islesboro,Waldo,Islesboro,Town,Maine,ME
17301,Jackman,somerset,Jackman,Town,Maine,ME
17302,Jackson,Waldo,Jackson,Town,Maine,ME
17303,Jay,Franklin,Jay,Town,Maine,ME
17304,Jefferson,Lincoln,Jefferson,Town,Maine,ME
17305,Jonesboro,Washington,Jonesboro,Town,Maine,ME
17306,Kenduskeag,Penobscot,Kenduskeag,Town,Maine,ME
17307,Kennebunk,York,Kennebunk,Town,Maine,ME
17308,Kennebunkport,York,Kennebunkport,Town,Maine,ME
17309,Kingfield,Franklin,Kingfield,Town,Maine,ME
17310,Kingsbury Plantation,Piscataguis,Kingsbury,Plantation,Maine,ME
17311,Kittery,York,Kittery,Town,Maine,ME
17312,Knox,Waldo,Knox,Town,Maine,ME
17313,Lagrange,Penobscot,Lagrange,Town,Maine,ME
17314,Lake View Plantation,Piscataguis,Lake View,Plantation,Maine,ME
17315,Lakeville,Penobscot,Lakeville,Town,Maine,ME
17316,Lamoine,Hancock,Lamoine,Town,Maine,ME
17317,Lebanon,York,Lebanon,Town,Maine,ME
17318,Lee,Penobscot,Lee,Town,Maine,ME
17319,Leeds,Androscroggin,Leeds,Town,Maine,ME
17320,Levant,Penobscot,Levant,Town,Maine,ME
17321,Lewiston,Androscroggin,Lewiston,Town,Maine,ME
17322,Liberty,Waldo,Liberty,Town,Maine,ME
17323,Limerick,York,Limerick,Town,Maine,ME
17324,Limestone,Aroostook,Limestone,Town,Maine,ME
17325,Limington,York,Limington,Town,Maine,ME
17326,Lincoln,Penobscot,Lincoln,Town,Maine,ME
17327,Lincoln Plantation,Oxford,Lincoln,Plantation,Maine,ME
17328,Lincolnville,Waldo,Lincolnville,Town,Maine,ME
17329,Linneus,Aroostook,Linneus,Town,Maine,ME
17330,Lisbon,Androscroggin,Lisbon,Town,Maine,ME
17331,Litchfield,Kennebec,Litchfield,Town,Maine,ME
17332,Littleton,Aroostook,Littleton,Town,Maine,ME
17333,Livermore,Androscroggin,Livermore,Town,Maine,ME
17334,Livermore Falls,Androscroggin,Livermore Falls,Town,Maine,ME
17335,Long Island,Cumberland,Long Island,Town,Maine,ME
17336,Lovell,Oxford,Lovell,Town,Maine,ME
17337,Lubec,Washington,Lubec,Town,Maine,ME
17338,Lyman,York,Lyman,Town,Maine,ME
17339,Machias,Washington,Machias,Town,Maine,ME
17340,Machiasport,Washington,Machiasport,Town,Maine,ME
17341,Macwahoc Plantation,Penobscot,Macwahoc,Plantation,Maine,ME
17342,Madawaska,Aroostook,Madawaska,Town,Maine,ME
17343,Madawaska Lake Township,Aroostook,Madawaska Lake,Township,Maine,ME
17344,Madison,somerset,Madison,Town,Maine,ME
17345,Magalloway Plantation,Oxford,Magalloway,Plantation,Maine,ME
17346,Manchester,Kennebec,Manchester,Town,Maine,ME
17347,Mapleton,Aroostook,Mapleton,Town,Maine,ME
17348,Mariaville,Hancock,Mariaville,Town,Maine,ME
17349,Mars Hill,Aroostook,Mars Hill,Town,Maine,ME
17350,Marshfield,Washington,Marshfield,Town,Maine,ME
17351,Masardis,Aroostook,Masardis,Town,Maine,ME
17352,Mattawamkeag,Penobscot,Mattawamkeag,Town,Maine,ME
17353,Maxfield,Penobscot,Maxfield,Town,Maine,ME
17354,Mechanic Falls,Androscroggin,Mechanic Falls,Town,Maine,ME
17355,Meddybemps,Washington,Meddybemps,Town,Maine,ME
17356,Medford,Piscataguis,Medford,Town,Maine,ME
17357,Medway,Penobscot,Medway,Town,Maine,ME
17358,Mercer,Somerset,Mercer,Town,Maine,ME
17359,Merrill,Aroostook,Merrill,Town,Maine,ME
17360,Mexico,Oxford,Mexico,Town,Maine,ME
17361,Milbridge,Washington,Milbridge,Town,Maine,ME
17362,Milford,Penobscot,Milford,Town,Maine,ME
17363,Millinocket,Penobscot,Millinocket,Town,Maine,ME
17364,Milo,Piscataguis,Milo,Town,Maine,ME
17365,Minot,Androscroggin,Minot,Town,Maine,ME
17366,Monhegan Island Plantation,Lincoln,Monhegan Island,Plantation,Maine,ME
17367,Monmouth,Kennebec,Monmouth,Town,Maine,ME
17368,Monroe,Waldo,Monroe,Town,Maine,ME
17369,Monson,Piscataguis,Monson,Town,Maine,ME
17370,Monticello,Aroostook,Monticello,Town,Maine,ME
17371,Montville,Waldo,Montville,Town,Maine,ME
17372,Moose River,somerset,Moose River,Town,Maine,ME
17373,Moro Plantation,Aroostook,Moro,Plantation,Maine,ME
17374,Morrill,Waldo,Morrill,Town,Maine,ME
17375,Mount Chase,Penobscot,Mount Chase,Town,Maine,ME
17376,Mount Desert,Hancock,Mount Desert,Town,Maine,ME
17377,Mount Vernon,Kennebec,Mount Vernon,Town,Maine,ME
17378,Naples,Cumberland,Naples,Town,Maine,ME
17379,Nashville Plantation,Aroostook,Nashville,Plantation,Maine,ME
17380,New Canada,Aroostook,New Canada,Town,Maine,ME
17381,New Gloucester,Cumberland,New Gloucester,Town,Maine,ME
17382,New Limerick,Aroostook,New Limerick,Town,Maine,ME
17383,New Sharon,Franklin,New Sharon,Town,Maine,ME
17384,New Sweden,Aroostook,New Sweden,Town,Maine,ME
17385,New Vineyard,Franklin,New Vineyard,Town,Maine,ME
17386,Newburgh,Penobscot,Newburgh,Town,Maine,ME
17387,Newcastle,Lincoln,Newcastle,Town,Maine,ME
17388,Newfield,York,Newfield,Town,Maine,ME
17389,Newport,Penobscot,Newport,Town,Maine,ME
17390,Newry,Oxford,Newry,Town,Maine,ME
17391,No 21 Township,Washington,No. 21,Township,Maine,ME
17392,Nobleboro,Lincoln,Nobleboro,Town,Maine,ME
17393,Norridgewock,somerset,Norridgewock,Town,Maine,ME
17394,North Berwick,York,North Berwick,Town,Maine,ME
17395,North Haven,Knox,North Haven,Town,Maine,ME
17396,North Yarmouth,Cumberland,North Yarmouth,Town,Maine,ME
17397,Northfield,Washington,Northfield,Town,Maine,ME
17398,Northport,Waldo,Northport,Town,Maine,ME
17399,Norway,Oxford,Norway,Town,Maine,ME
17400,Oakfield,Aroostook,Oakfield,Town,Maine,ME
17401,Oakland,Kennebec,Oakland,Town,Maine,ME
17402,Ogunquit,York,Ogunquit,Town,Maine,ME
17403,Old Orchard Beach,York,Old Orchard Beach,Town,Maine,ME
17404,Old Town,Penobscot,Old Town,Town,Maine,ME
17405,Orient,Aroostook,Orient,Town,Maine,ME
17406,Orland,Hancock,Orland,Town,Maine,ME
17407,Orono,Penobscot,Orono,Town,Maine,ME
17408,Orrington,Penobscot,Orrington,Town,Maine,ME
17409,Otis,Hancock,Otis,Town,Maine,ME
17410,Otisfield,Oxford,Otisfield,Town,Maine,ME
17411,Owls Head,Knox,Owls Head,Town,Maine,ME
17412,Oxbow Plantation,Aroostook,Oxbow,Plantation,Maine,ME
17413,Oxford,Oxford,Oxford,Town,Maine,ME
17414,Palmyra,somerset,Palmyra,Town,Maine,ME
17415,Paris,Oxford,Paris,Town,Maine,ME
17416,Parkman,Piscataguis,Parkman,Town,Maine,ME
17417,Parsonsfield,York,Parsonsfield,Town,Maine,ME
17418,Passadumkeag,Penobscot,Passadumkeag,Town,Maine,ME
17419,Patten,Penobscot,Patten,Town,Maine,ME
17420,Pembroke,Washington,Pembroke,Town,Maine,ME
17421,Penobscot,Hancock,Penobscot,Town,Maine,ME
17422,Penobscot Nation Voting District,Hancock,Penobscot Nation,Voting District,Maine,ME
17423,Perham,Aroostook,Perham,Town,Maine,ME
17424,Perry,Washington,Perry,Town,Maine,ME
17425,Peru,Oxford,Peru,Town,Maine,ME
17426,Phillips,FRanklin,Phillips,Town,Maine,ME
17427,Phippsburg,Sagadahoc,Phippsburg,Town,Maine,ME
17428,Pittsfield,somerset,Pittsfield,Town,Maine,ME
17429,Pittston,Kennebec,Pittston,Town,Maine,ME
17430,Pleasant Point Voting District,Washington,Pleasant Point ,Voting District,Maine,ME
17431,Pleasant Ridge Plantation,Somerset,Pleasant Ridge,Plantation,Maine,ME
17432,Plymouth,Penobscot,Plymouth,Town,Maine,ME
17433,Poland,Androscroggin,Poland,Town,Maine,ME
17434,Portage Lake,Aroostook,Portage Lake,Town,Maine,ME
17435,Porter,Oxford,Porter,Town,Maine,ME
17436,Portland,Cumberland,Portland,Town,Maine,ME
17437,Pownal,Cumberland,Pownal,Town,Maine,ME
17438,Presque Isle,Aroostook,Presque Isle,Town,Maine,ME
17439,Princeton,Washington,Princeton,Town,Maine,ME
17440,Prospect,Waldo,Prospect,Town,Maine,ME
17441,Randolph,Kennebec,Randolph,Town,Maine,ME
17442,Rangeley,Franklin,Rangeley,Town,Maine,ME
17443,Rangeley Plantation,Franklin,Rangeley,Plantation,Maine,ME
17444,Raymond,Cumberland,Raymond,Town,Maine,ME
17445,Readfield,Kennebec,Readfield,Town,Maine,ME
17446,Reed Plantation,Aroostook,Reed,Plantation,Maine,ME
17447,Richmond,Sagadahoc,Richmond,Town,Maine,ME
17448,Ripley,Penobscot,Ripley,Town,Maine,ME
17449,Robbinston,Washington,Robbinston,Town,Maine,ME
17450,Rockland,Knox,Rockland,Town,Maine,ME
17451,Rockport,Knox,Rockport,Town,Maine,ME
17452,Rockwood Strip Township,Somerset,Rockwood Strip,Township,Maine,ME
17453,Rome,Kennebec,Rome,Town,Maine,ME
17454,Roxbury,Oxford,Roxbury,Town,Maine,ME
17455,Rumford,Oxford,Rumford,Town,Maine,ME
17456,Sabattus,Androscroggin,Sabattus,Town,Maine,ME
17457,Saco,York,Saco,Town,Maine,ME
17458,Saint Agatha,Aroostook,Saint Agatha,Town,Maine,ME
17459,Saint Albans,Somerset,Saint Albans,Town,Maine,ME
17460,Saint Francis,Aroostook,Saint Francis,Town,Maine,ME
17461,Saint George,Knox,Saint George,Town,Maine,ME
17462,Saint John Plantation,Aroostook,Saint John,Plantation,Maine,ME
17463,Sanford,York,Sanford,Town,Maine,ME
17464,Sangerville,Piscataguis,Sangerville,Town,Maine,ME
17465,Scarborough,Cumberland,Scarborough,Town,Maine,ME
17466,Searsmont,Waldo,Searsmont,Town,Maine,ME
17467,Searsport,WAldo,Searsport,Town,Maine,ME
